year,month,minute,day_night,day,death,casualties,중상자수,경상자수,부상신고자수,state,state2,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2,15,주간,일,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1122452,1980715,128.89129981,37.81793446
2017,3,50,야간,목,1,1,0,0,0,강원,강릉시,차대차,추돌,추돌,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,승합차,승합차,1124008,1975477,128.90802341,37.77055961
2017,4,55,야간,일,1,1,0,0,0,강원,강릉시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1137659,1958404,129.06048981,37.61461036
2017,4,50,주간,수,1,1,0,0,0,강원,강릉시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,1123031,1973989,128.89647153,37.75724671
2017,4,0,주간,월,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1124770,1968656,128.91542118,37.70898429
2017,5,5,주간,일,1,2,1,0,0,강원,강릉시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,1123408,1973527,128.9007471,37.7530006
2017,5,52,야간,수,1,1,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,없음,없음,1124790,1978065,128.91729212,37.79384233
2017,6,55,주간,화,1,1,0,0,0,강원,강릉시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1123461,1972933,128.90141384,37.74766803
2017,7,30,야간,토,1,1,0,0,0,강원,강릉시,차대차,추돌,추돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,화물차,화물차,1121752,1972874,128.88127661,37.74768768
2017,7,30,주간,월,1,1,0,0,0,강원,강릉시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1127405,1954335,128.94288837,37.57959194
2017,7,8,야간,수,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1118283,1982747,128.84410063,37.83698535
2017,7,6,야간,일,1,1,0,0,0,강원,강릉시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1124385,1973176,128.91176806,37.74960832
2017,8,50,야간,목,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1122679,1972932,128.89209863,37.74790642
2017,8,45,야간,목,1,1,0,0,0,강원,강릉시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,화물차,화물차,1121029,1978984,128.87221324,37.80252614
2017,8,35,야간,일,1,1,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1119447,1962237,128.85924448,37.60934946
2017,9,25,야간,일,1,4,0,3,0,강원,강릉시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,1123051,1975435,128.8971532,37.77031049
2017,9,15,야간,일,1,1,0,0,0,강원,강릉시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,1122467,1969429,128.8893372,37.71663901
2017,10,44,야간,월,1,2,1,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1108235,1983900,128.73024334,37.8484196
2017,10,40,주간,토,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,화물차,화물차,보행자,보행자,1120310,1973967,128.86579232,37.75773699
2017,10,0,주간,일,1,1,0,0,0,강원,강릉시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1124021,1975224,128.9082506,37.76829114
2017,10,10,야간,일,1,1,0,0,0,강원,강릉시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,보행자,보행자,1122517,1969424,128.89007816,37.7162193
2017,11,30,주간,화,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1124042,1973073,128.90799863,37.74889366
2017,11,35,주간,화,1,4,3,0,0,강원,강릉시,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로내,건설기계,건설기계,승용차,승용차,1132972,1965953,129.00803056,37.68348669
2017,11,5,야간,목,1,1,0,0,0,강원,강릉시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,1123470,1973646,128.9015256,37.75413414
2017,12,39,주간,토,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승합차,승합차,보행자,보행자,1122003,1972947,128.88483907,37.74803251
2017,12,10,주간,일,1,1,0,0,0,강원,강릉시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1119793,1978338,128.86065028,37.79690125
2017,7,18,야간,목,1,1,0,0,0,강원,고성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1086231,2023557,128.48493912,38.20818117
2017,7,15,야간,화,1,1,0,0,0,강원,고성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1090816,2034216,128.53866821,38.30377865
2017,8,40,야간,토,2,3,0,1,0,강원,고성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,1074563,2030939,128.35245723,38.27574671
2017,11,30,주간,월,1,1,0,0,0,강원,고성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,1093791,2026816,128.57170759,38.23679178
2017,3,58,야간,화,1,1,0,0,0,강원,동해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1138747,1944417,129.06942227,37.48858882
2017,7,5,주간,월,1,1,0,0,0,강원,동해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1141809,1951487,129.10541005,37.55182505
2017,9,55,주간,월,1,1,0,0,0,강원,동해시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로부근,승용차,승용차,자전거,자전거,1143639,1947153,129.12527196,37.51249232
2017,9,30,주간,토,1,1,0,0,0,강원,동해시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,승용차,1143801,1943479,129.12638609,37.47936424
2017,10,30,주간,수,1,1,0,0,0,강원,동해시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1143777,1945186,129.12644825,37.49474812
2017,11,0,야간,일,1,1,0,0,0,강원,동해시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1144612,1942757,129.13541328,37.4727324
2017,12,15,야간,화,1,2,0,1,0,강원,동해시,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,화물차,화물차,1138179,1957937,129.08086911,37.59633183
2017,1,10,주간,수,1,1,0,0,0,강원,삼척시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1136857,1915028,129.04262059,37.22405836
2017,1,50,주간,금,2,5,2,1,0,강원,삼척시,차대차,측면충돌,측면충돌,운전자법규위반,과속,단일로,교량위,승합차,승합차,승용차,승용차,1163623,1908859,129.34283816,37.16416612
2017,6,35,주간,금,1,1,0,0,0,강원,삼척시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1158005,1924675,129.28294643,37.3076305
2017,6,40,주간,화,1,1,0,0,0,강원,삼척시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1152956,1931798,129.22746668,37.37265189
2017,7,13,야간,토,1,3,2,0,0,강원,삼척시,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,승합차,승합차,1151609,1934094,129.21273064,37.39355961
2017,8,20,주간,월,1,2,0,1,0,강원,삼척시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,1150221,1936268,129.16371713,37.42111772
2017,8,10,주간,월,2,2,0,0,0,강원,삼척시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1147245,1938655,129.16435901,37.43535788
2017,9,2,야간,토,1,1,0,0,0,강원,삼척시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1136803,1915862,129.04216518,37.2315813
2017,1,20,야간,월,1,1,0,0,0,강원,속초시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,자전거,자전거,1094333,2022190,128.57752075,38.19516442
2017,2,37,주간,월,1,3,2,0,0,강원,속초시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,1093213,2023460,128.56466325,38.20661099
2017,5,45,주간,화,1,1,0,0,0,강원,속초시,차대사람,차도통행중,차도통행중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,1095539,2023156,128.59118514,38.20362774
2017,5,32,주간,수,1,2,1,0,0,강원,속초시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,승용차,승용차,1092349,2021642,128.5548981,38.18961196
2017,10,5,주간,월,1,1,0,0,0,강원,속초시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1096755,2019811,128.60461579,38.17335628
2017,3,57,야간,수,1,1,0,0,0,강원,양구군,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,농기계,농기계,1047329,2013236,128.03993586,38.11805284
2017,5,0,주간,일,1,1,0,0,0,강원,양구군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1044283,2023170,128.00580613,38.20773556
2017,7,36,주간,일,1,3,1,0,1,강원,양구군,차량단독,전도,전도,운전자법규위반,과속,단일로,터널안,승용차,승용차,없음,없음,1044858,2011815,128.0115995,38.10547993
2017,9,59,주간,목,1,1,0,0,0,강원,양구군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1032160,2024556,127.86740158,38.22074165
2017,10,15,주간,목,1,1,0,0,0,강원,양구군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,기타,기타,이륜차,이륜차,없음,없음,1047606,2019363,128.04350531,38.17325645
2017,1,55,야간,목,1,1,0,0,0,강원,양양군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1097137,2017091,128.60889034,38.14880989
2017,4,10,야간,일,1,1,0,0,0,강원,양양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1098565,2008256,128.62367919,38.0690383
2017,6,30,야간,일,1,1,0,0,0,강원,양양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1098916,2011271,128.62944811,38.09530718
2017,7,55,야간,수,1,1,0,0,0,강원,양양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,없음,없음,1095579,2007330,128.58951963,38.06101446
2017,7,0,주간,토,1,6,5,0,0,강원,양양군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,기타,기타,승용차,승용차,승용차,승용차,1088449,1995494,128.47039811,38.07534815
2017,7,15,야간,화,1,1,0,0,0,강원,양양군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1098939,2011264,128.6283587,38.09610262
2017,10,30,주간,토,1,3,1,1,0,강원,양양군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,기타,기타,이륜차,이륜차,승용차,승용차,1091436,2001564,128.54156413,38.00948325
2017,10,50,주간,금,1,1,0,0,0,강원,양양군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,승용차,승용차,1091012,2000188,128.53487627,37.99512043
2017,10,15,주간,토,1,1,0,0,0,강원,양양군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1104864,2004757,128.69496349,38.03680091
2017,10,0,야간,화,1,1,0,0,0,강원,양양군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1097637,2009099,128.61232943,38.07612185
2017,11,25,야간,목,1,1,0,0,0,강원,양양군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1099392,2012501,128.63385702,38.10748902
2017,5,45,야간,금,1,5,2,2,0,강원,영월군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1079631,1910025,128.39714648,37.18561165
2017,7,0,야간,토,1,1,0,0,0,강원,영월군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1077816,1913301,128.37704193,37.21529152
2017,7,30,주간,수,1,1,0,0,0,강원,영월군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승용차,승용차,1099474,1903127,128.6197513,37.12154013
2017,8,3,야간,토,1,1,0,0,0,강원,영월군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1087704,1910137,128.48793391,37.18554918
2017,9,25,주간,월,2,2,0,0,0,강원,영월군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1090767,1910286,128.52262257,37.18694762
2017,10,35,주간,화,1,1,0,0,0,강원,영월군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1076291,1909417,128.3594589,37.18041061
2017,11,51,주간,금,1,1,0,0,0,강원,영월군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1085054,1918140,128.45916184,37.25827239
2017,11,43,야간,목,1,1,0,0,0,강원,영월군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1085731,1909662,128.46582064,37.1817997
2017,1,16,야간,화,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,승용차,보행자,보행자,1040515,1927745,127.95743812,37.34785241
2017,1,14,주간,월,1,1,0,0,0,강원,원주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,승용차,건설기계,건설기계,1029865,1934186,127.83745563,37.40631348
2017,1,50,주간,화,1,1,0,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1026369,1913868,127.79723159,37.22327667
2017,1,15,주간,금,1,18,10,7,0,강원,원주시,차량단독,전도,전도,운전자법규위반,기타(운전자법규위반),단일로,교량위,승합차,승합차,없음,없음,1043082,1934028,127.98678599,37.4043688
2017,1,46,야간,금,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1041574,1924315,127.96920217,37.31688885
2017,1,54,야간,일,1,1,0,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1054952,1917240,128.11965543,37.25242362
2017,1,10,야간,일,1,6,2,0,3,강원,원주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1034922,1931222,127.89286573,37.39146974
2017,3,20,야간,화,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1039917,1926600,127.95068954,37.33742317
2017,3,35,주간,월,1,1,0,0,0,강원,원주시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로내,승용차,승용차,이륜차,이륜차,1041732,1926755,127.9711226,37.33887501
2017,5,55,야간,화,1,2,1,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,승합차,승용차,승용차,1039063,1930179,127.94117304,37.3698538
2017,6,45,주간,화,1,1,0,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1022397,1911153,127.77333772,37.25338433
2017,6,30,야간,토,1,3,2,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,화물차,화물차,1039135,1930639,127.94494185,37.37732113
2017,6,55,야간,목,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1038959,1930411,127.94001072,37.37194933
2017,7,40,주간,토,1,1,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,1038562,1926384,127.93531738,37.33566804
2017,7,15,야간,월,1,2,0,1,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1034653,1909602,127.89040905,37.1845522
2017,7,50,야간,수,1,2,1,0,0,강원,원주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,1039895,1924727,127.9494547,37.3202087
2017,7,6,야간,수,1,1,0,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1029725,1920229,127.8353139,37.28051306
2017,7,32,주간,토,1,1,0,0,0,강원,원주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1039024,1928316,127.9406344,37.35306308
2017,7,40,주간,일,1,5,0,2,2,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,화물차,화물차,1038655,1933022,127.93671385,37.39549652
2017,8,20,주간,화,1,4,0,3,0,강원,원주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1043262,1927206,127.9884209,37.3428701
2017,8,45,야간,화,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1040253,1927696,127.95447741,37.34742214
2017,8,10,주간,금,1,1,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,기타,기타,건설기계,건설기계,1051706,1914887,128.08289654,37.23124456
2017,8,10,야간,금,1,1,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1040582,1924369,127.95800979,37.31741945
2017,8,20,야간,수,1,5,2,2,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,1039623,1926032,127.94727562,37.33245056
2017,9,5,주간,일,1,3,0,1,1,강원,원주시,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1039339,1930853,127.9443259,37.37591729
2017,9,0,주간,수,1,1,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1038402,1927950,127.93359238,37.34979005
2017,9,50,주간,목,1,2,1,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1028259,1937364,127.81943076,37.43500925
2017,9,13,주간,수,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,화물차,보행자,보행자,1039292,1927989,127.94416363,37.35011499
2017,10,30,야간,금,1,1,0,0,0,강원,원주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1040498,1927514,127.95723356,37.345771
2017,11,40,주간,목,1,1,0,0,0,강원,원주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1038785,1931573,127.9381065,37.38243042
2017,11,0,주간,일,1,1,0,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1057145,1916958,128.14436132,37.24974983
2017,12,40,주간,토,1,1,0,0,0,강원,원주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1034142,1908028,127.88458019,37.17038306
2017,12,20,야간,일,1,1,0,0,0,강원,원주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1026310,1918308,127.79672341,37.26330022
2017,12,0,야간,월,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1040329,1927133,127.95530482,37.34234417
2017,12,42,야간,토,1,1,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1040182,1926959,127.95304075,37.34057083
2017,1,50,야간,화,1,1,0,0,0,강원,인제군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1061296,2012080,128.19916433,38.10679463
2017,1,15,야간,일,1,4,1,2,0,강원,인제군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,1063192,2014471,128.22100107,38.12821166
2017,3,50,주간,목,1,1,0,0,0,강원,인제군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,이륜차,이륜차,없음,없음,1061295,2012502,128.19918917,38.11059779
2017,5,50,주간,화,1,1,0,0,0,강원,인제군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1070134,1996043,128.29839482,37.96162661
2017,6,50,주간,일,1,1,0,0,0,강원,인제군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1077377,2025070,128.38398453,38.22262043
2017,6,45,주간,일,1,3,1,1,0,강원,인제군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,이륜차,이륜차,1049088,1991006,128.05847944,37.91761231
2017,6,10,주간,일,1,1,0,0,0,강원,인제군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1077439,2025056,128.38469124,38.22248893
2017,6,26,주간,토,1,1,0,0,0,강원,인제군,차대사람,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1061463,2024127,128.20210946,38.21535054
2017,7,0,주간,일,1,7,2,4,0,강원,인제군,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승합차,승합차,승합차,승합차,1059949,2008483,128.18349904,38.07446846
2017,8,10,야간,토,1,1,0,0,0,강원,인제군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,1059095,2007635,128.17369282,38.06688236
2017,8,30,주간,금,1,1,0,0,0,강원,인제군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1068698,1996064,128.28205104,37.96192567
2017,12,42,주간,토,1,5,2,1,1,강원,인제군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,없음,없음,1084428,1994042,128.46086133,37.94237744
2017,1,32,야간,화,1,1,0,0,0,강원,정선군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1113294,1916674,128.77734061,37.24205326
2017,3,10,주간,목,1,2,1,0,0,강원,정선군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1101205,1932450,128.64321984,37.38562073
2017,4,45,주간,화,1,1,0,0,0,강원,정선군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1112047,1943537,128.77218253,37.48427863
2017,6,20,야간,금,1,1,0,0,0,강원,정선군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1119112,1941406,128.84689671,37.4641976
2017,7,50,야간,토,1,1,0,0,0,강원,정선군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1108067,1942168,128.722141,37.47242196
2017,8,30,주간,수,1,1,0,0,0,강원,정선군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,1119384,1944792,128.85052077,37.49467439
